r1476	1-Naphthol	1-naphthol hydroxylase	1,2-Dihydroxynaphthalene
r0872	1-Nitro-1,2-dihydro-1,3,5-triazine	1-nitro-1,2-dihydro-1,3,5-triazine hydrolase	1-Nitro-1,3,5-triazinane-2,4-diol
r0919	1-Nitro-1,3,5-triazinane-2,4-diol	No enzyme supplied	4-Nitro-2,4-diazabutanal
r0919	1-Nitro-1,3,5-triazinane-2,4-diol	No enzyme supplied	Formamide
R07028	1-Nitronaphthalene	No Kegg enzyme supplied	1-Nitrosonaphthalene
R07022	1-Nitronaphthalene 	unspecific monooxygenase	1-Nitronaphthalene-5,6-oxide
R07021	1-Nitronaphthalene 	unspecific monooxygenase	1-Nitronaphthalene-7,8-oxide
R07025	1-Nitronaphthalene-5,6-oxide 	microsomal epoxide hydrolase	1-Nitro-5,6-dihydroxy-dihydronaphthalene
R07026	1-Nitronaphthalene-5,6-oxide 	glutathione transferase	1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene
R07025	1-Nitronaphthalene-5,6-oxide 	glutathione transferase	1-Nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene
R07024	1-Nitronaphthalene-7,8-oxide	glutathione transferase	1-Nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene
R07023	1-Nitronaphthalene-7,8-oxide 	glutathione transferase	1-Nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene
R07029	1-Nitrosonaphthalene	No Kegg enzyme supplied	N-Hydroxy-1-aminonaphthalene
r0023	1-Octanal	aldehyde dehydrogenase (NAD+)	Octanoate
r0022	1-Octanol	alcohol dehydrogenase	1-Octanal
r0167	1-Oxa-2-oxocycloheptane	1-oxa-2-oxocycloheptane lactonase	6-Hydroxyhexanoate
r0525	1-Phenanthrol	1-phenanthrol glycosyltransferase	1-Phenanthryl-beta-D-glucopyranoside
r0493	1-Phenanthrol	1-phenanthrol methyltransferase	1-Methoxyphenanthrene
r0565	1-Phenanthrol	1-phenanthrol sulfotransferase	1-Phenanthrylsulfate
R05493	2 4-Chlorophenoxyacetate 	4-chlorophenoxy-acetate monooxygenase	4-Chlorophenol
r1532	2-(2-Aminoethoxy)acetaldehyde	2-(2-aminoethoxy)acetaldehyde dehydrogenase	2-(2-Aminoethoxy)acetate
r1533	2-(2-Aminoethoxy)acetate	No enzyme supplied	Diglycolate
r0445	2-(4'-Chlorophenyl)-3,3-dichloropropenoate	No enzyme supplied	4-Chloroacetophenone
R05474	2-(4'-Chlorophenyl)-3,3-dichloropropenoate	No enzyme supplied	4-Chlorophenylacetate
r1082	2-(4-Hydroxyphenyl)propionate	No enzyme supplied	4-Hydroxybenzoate
r1524	2-(Acetamidomethylene)succinate	2-(acetamidomethylene)succinate hydrolase	Acetate
r1524	2-(Acetamidomethylene)succinate	2-(acetamidomethylene)succinate hydrolase	Succinic semialdehyde
r1510	2-(Acetylhydrazinylidene)-2-phenylacetate	benzoylformate deaminohydrolase	Benzoylformate
r1529	2-(Hydroxymethyl)-3-(acetamidomethylene)succinate	2-(hydroxymethyl)-3-(acetamidomethylene)succinate hydrolase	2-Hydroxymethylsuccinate semialdehyde
r1529	2-(Hydroxymethyl)-3-(acetamidomethylene)succinate	2-(hydroxymethyl)-3-(acetamidomethylene)succinate hydrolase	Acetate
r1287	2-(Methylthio)benzothiazole	2-(methylthio)benzothiazole monooxygenase	2-(Methylsulfinyl)benzothiazole
R07094	2-(S-Glutathionyl)acetyl chloride	glutathione transferase	2-(S-Glutathionyl)acetyl glutathione
R07097	2-(S-Glutathionyl)acetyl chloride 	No Kegg enzyme supplied	2-S-Glutathionyl acetate
R07124	2-(S-Glutathionyl)acetyl glutathione 	No Kegg enzyme supplied	2-S-Glutathionyl acetate
r0027	2,2',3-Trihydroxybiphenyl	2,2',3-trihydroxybiphenyl dioxygenase	2-Hydroxy-6-oxo-6-(2-hydroxyphenyl)-hexa-2,4-dienoate
r0572	2,2',3-Trihydroxydiphenylether	2,2',3-trihydroxybiphenyl dioxygenase	2-Hydroxy-6-oxo-6-(2-hydroxyphenoxy)hexa-2,4-dienoate
R05478	2,2-Bis(4'-chlorophenyl)ethanol	No Kegg enzyme supplied	unsym-Bis(4'-chlorophenyl)ethylene
r0518	2,2-bis(4'-Chlorophenyl)ethanol (DDOH)	No enzyme supplied	bis(4'-Chlorophenyl)acetate (DDA)
r0864	2,2-bis(4-Hydroxyphenyl)-1-propanol	2,2-bis(4-hydroxyphenyl)-1-propanol hydroxylase	2,3-bis(4-Hydroxyphenyl)-1,2-propanediol
r0863	2,2-bis(4-Hydroxyphenyl)-1-propanol	No enzyme supplied	2,2-bis(4-Hydroxyphenyl)-1-propanoate
R06887	2,2-Bis(4-hydroxyphenyl)-1-propanol 	No Kegg enzyme supplied	2,2-Bis(4-hydroxyphenyl)-propanoic acid
R07095	2,2-Dichloroacetaldehyde 	No Kegg enzyme supplied	2,2-Dichloro-1,1-ethanediol
R07091	2,2-Dichloroacetaldehyde 	glutathione transferase	S-(2,2-Dichloro-1-hydroxy)ethyl glutathione
r1279	2,2-Dimethyl-3-pentanone	pinacolone 5-monooxygenase	1-Hydroxy-4,4-dimethylpentan-3-one
r0522	2,2'-Diphenate	No enzyme supplied	2,2'-Biphenyldimethanol
r0523	2,2'-Diphenate	No enzyme supplied	Carbon Dioxide
r0314	2,3,5,6-Tetrachlorohydroquinone (TeCH)	tetrachlorohydroquinone reductive dehalogenase	2,3,6-Trichlorohydroquinone (TrCH)
r0529	2,3,5-Trichloro-cis,cis-muconate	chloromuconate cycloisomerase	2,5-Dichloro-carboxymethylenebut-2-en-4-olide
r0803	2,3,5-Trichlorodienelactone	dienelactone hydrolase	2,3,5-Trichloromaleylacetic acid
r0804	2,3,5-Trichloromaleylacetic acid	maleylacetate reductase	2,4-Dichloro-3-oxoadipate
r0093	2,3,5-Trihydroxytoluene	trihydroxytoluene dioxygenase	2,4,6-Trioxoheptanoate
R05403	2,3,6-Trichlorohydroquinone 	tetrachloro-p-hyrodoquinone reductive dehalogenase	2,6-Dichlorohydroquinone
r0315	2,3,6-Trichlorohydroquinone (TrCH)	tetrachlorohydroquinone reductive dehalogenase	2,6-Dichlorohydroquinone (DiCH)
r1340	2,3,6-Trihydroxyisonicotinate	2,3,6-trihydroxyisonicotinate decarboxylase	2,3,6-Trihydroxypyridine
r0483	2,3,6-Trihydroxypyridine	No enzyme supplied	Maleamate
r0867	2,3-bis(4-Hydroxyphenyl)-1,2-propanediol	2,3-bis(4-hydroxyphenyl)-1,2-propanediol dioxygenase	4-Hydroxybenzoate
r0867	2,3-bis(4-Hydroxyphenyl)-1,2-propanediol	2,3-bis(4-hydroxyphenyl)-1,2-propanediol dioxygenase	4-Hydroxyphenacyl alcohol
r0703	2,3-Dibromo-1-propanol	halohydrin epoxidase A	(RS)-3-Bromo-1,2-epoxypropane
r0195	2,3-Didehydro-pimeloyl-CoA	enoyl-CoA hydratase	3-Hydroxypimelyl-CoA
R05257	2,3-Dihydroxy 1,1,1-Trichloro-2,2-bis(4'-chlorophenyl)ethane	2,3-dihydroxy DDT 1,2-dioxygenase	6-Oxo-2-hydroxy-7-(4'-chlorophenyl)-3,8,8,8-tetrachloroocta-2E,4E-dienoate
r0452	2,3-Dihydroxy DDT	2,3-dihydroxy DDT 1,2-dioxygenase	6-Oxo-2-hydroxy-7-(4'-chlorophenyl)-3,8,8,8-tetrachloroocta-2Z,4Z-dienoate
r1041	2,3-Dihydroxy-2'-carboxybiphenyl	2,3-dihydroxy-2'-carboxybiphenyl 1,2-dioxygenase	2-Hydroxy-6-oxo-6-(2-carboxyphenyl)-hexa-2,4-dienoate
r0620	2,3-Dihydroxy-2-methyl propionate	No enzyme supplied	2-Hydroxy-2-methyl-1,3-dicarbonate
r0135	2,3-Dihydroxy-4'-chlorobiphenyl	2,3-dihydroxybiphenyl 1,2-dioxygenase	2-Hydroxy-6-oxo-6-(4'-chlorophenyl)-hexa-2,4-dienoate
r0579	2,3-Dihydroxybenzoate	o-pyrocatechuate decarboxylase	Catechol
R01507	2,3-Dihydroxybenzoate 	2,3-dihydroxybenzoate 3,4-dioxygenase	3-Carboxy-2-hydroxymuconate semialdehyde
r0390	2,3-Dihydroxybiphenyl	2,3-dihydroxybiphenyl 1,2-dioxygenase	2-Hydroxy-6-oxo-6-phenylhexa-2,4-dienoate
R08316	2,3-Dihydroxycarbamazepine	No Kegg enzyme supplied	Carbamazepine-o-quinone
r1621	2,3-Dihydroxycinnamate	3-(2,3-dihydroxyphenyl)propionate 1,2-dioxygenase	2-Hydroxy-6-ketononatrienedioate
r1451	2,3-Dihydroxydiphenyl ether	2,3-dihydroxydiphenyl ether dioxygenase	2-Hydroxymuconate
r1451	2,3-Dihydroxydiphenyl ether	2,3-dihydroxydiphenyl ether dioxygenase	Phenol
r0310	2,3-Dihydroxyethylbenzene	2,3-dihydroxy-ethylbenzene 1,2-dioxygenase	2-Hydroxy-6-oxoocta-2,4-dienoate
R07695	2,3-Dihydroxynaphthalene	No Kegg enzyme supplied	Salicylate
r1142	2,3-Dihydroxynaphthalene	No enzyme supplied	Phthalate
r0397	2,3-Dihydroxy-p-cumate	2,3-dihydroxy-p-cumate dioxygenase	2-Hydroxy-3-carboxy-6-oxo-7-methylocta-2,4-dienoate
R05248	2,3-Dihydroxy-p-cumate 	2,3-dihydroxy-p-cumate-3,4-dioxygenase	2-Hydroxy-3-carboxy-6-oxo-7-methylocta-2,4-dienoate
R04089	2,3-Dihydroxytoluene 	catechol 2,3-dioxygenase	2-Hydroxy-6-keto-2,4-heptadienoate
r1270	2,4,4-Trimethyl-1-pentanol	2,4,4-trimethyl-1-pentanol dehydrogenase	2,4,4-Trimethylpentanal
r1273	2,4,4-Trimethyl-3-hydroxypentanoyl-CoA	2,4,4-trimethyl-3-hydroxypentanoyl-CoA dehydrogenase	2,4,4-Trimethyl-3-oxopentanoyl-CoA
r1278	2,4,4-Trimethyl-3-oxopentanoate	2,4,4-trimethyl-3-oxopentanoate decarboxylase	2,2-Dimethyl-3-pentanone
r1307	2,4,4-Trimethyl-3-oxopentanoyl-CoA	2,4,4-trimethyl-3-oxopentanoyl-CoA thioesterase	2,4,4-Trimethyl-3-oxopentanoate
r1274	2,4,4-Trimethyl-3-oxopentanoyl-CoA	2,4,4-trimethyl-3-oxopentanoyl-CoA 2-C-propanoyl transferase	Pivalyl-CoA
r1274	2,4,4-Trimethyl-3-oxopentanoyl-CoA	2,4,4-trimethyl-3-oxopentanoyl-CoA 2-C-propanoyl transferase	Propanoyl-CoA
r1277	2,4,4-Trimethylpent-2-enoyl-CoA	2,4,4-trimethylpent-2-enoyl-CoA hydratase	2,4,4-Trimethyl-3-hydroxypentanoyl-CoA
r1275	2,4,4-Trimethylpentanal	2,4,4-trimethylpentanal dehydrogenase	2,4,4-Trimethylpentanoate
r1271	2,4,4-Trimethylpentanoate	2,4,4-trimethylpentanoate-CoA ligase	2,4,4-Trimethylpentanoyl-CoA
r1276	2,4,4-Trimethylpentanoyl-CoA	2,4,4-trimethylpentanoyl-CoA dehydrogenase	2,4,4-Trimethylpent-2-enoyl-CoA
r0552	2,4,5-Trichloro-2,5-cyclohexadiene-1-ol	haloalkane dehalogenase	2,5-Dichloro-2,5-cyclohexadiene-1,4-diol
r0557	2,4,5-Trichloro-2,5-cyclohexadiene-1-ol	No enzyme supplied	2,5-Dichlorophenol
r0360	2,4,5-Trichlorophenol	chlorophenol 4-monooxygenase	2,5-Dichlorohydroquinone
r0359	2,4,5-Trichlorophenoxyacetic acid	2,4,5-trichlorophenoxyacetic acid oxygenase	2,4,5-Trichlorophenol
r0359	2,4,5-Trichlorophenoxyacetic acid	2,4,5-trichlorophenoxyacetic acid oxygenase	Glyoxylate
r1504	2,4,5-Trihydroxytoluene	trihydroxytoluene oxygenase	cis,cis-2,4-Dihydroxy-5-methyl-6-oxo-2,4-hexadienoate
r0630	2,4,6-Triaminotoluene	No enzyme supplied	2,4,6-Trihydroxytoluene
R05449	2,4,6-Trichlorophenol 	chlorophenol 4-monooxygenase	2,6-Dichlorohydroquinone
r0317	2,4,6-Trichlorophenol (2,4,6-TCP)	chlorophenol 4-monooxygenase	2,6-Dichlorohydroquinone (DiCH)
R08041	2,4,6-Trihydroxytoluene	No Kegg enzyme supplied	4-Cresol
r0631	2,4,6-Trihydroxytoluene	No enzyme supplied	4-Hydroxytoluene
r1065	2,4,6-Trinitrophenol	hydride transferase 2	TNP Hydride Meisenheimer complex
r0476	2,4,6-Trinitrotoluene	NAD(P)H nitroreductase	2-Amino-4,6-dinitrotoluene
r0465	2,4,6-Trinitrotoluene	nitrobenzene nitroreductase	4-Hydroxylamino-2,6-dinitrotoluene
r0460	2,4,6-Trinitrotoluene	NAD(P)H nitroreductase	4-Amino-2,6-dinitrotoluene
r0469	2,4,6-Trinitrotoluene	NAD(P)H nitroreductase	2-Hydroxylamino-4,6-dinitrotoluene
r0094	2,4,6-Trioxoheptanoate	trioxoheptanoate hydrolase	Acetylpyruvate
r0627	2,4-Diamino-6-hydroxylaminotoluene	dissimilatory sulfite reductase	2,4,6-Triaminotoluene
R08035	2,4-Diamino-6-hydroxylaminotoluene	hydrogensulfite reductase	2,4,6-Triaminotoluene
r0629	2,4-Diamino-6-nitrotoluene	No enzyme supplied	2,4,6-Triaminotoluene
r0624	2,4-Diamino-6-nitrotoluene	hydrogenase	2,4-Diamino-6-hydroxylaminotoluene
R08034	2,4-Diamino-6-nitrotoluene	pyruvate synthase	2,4-Diamino-6-hydroxylaminotoluene
R08036	2,4-Diamino-6-nitrotoluene 	arylamine N-acetyltransferase	4-Acetamido-2-amino-6-nitrotoluene
r1552	2,4-Diaminotoluene	No enzyme supplied	Carbon Dioxide
r0855	2,4-Dichloro-3-oxoadipate	No enzyme supplied	Carbon Dioxide
r0819	2,4-Dichloroaniline	2,4-dichloroaniline reductive dehalogenase	4-Chloroaniline
R07794	2,4-Dichloroaniline 	2,4-dichloroaniline dehalogenase	4-Chloroaniline
r0137	2,4-Dichlorobenzoate	2,4-dichlorobenzoate-CoA ligase	2,4-Dichlorobenzoyl-CoA
r0138	2,4-Dichlorobenzoyl-CoA	2,4-dichlorobenzoyl-CoA reductase	4-Chlorobenzoyl-CoA
R05393	2,4-Dichloro-cis,cis-muconate	dichloromuconate cycloisomerase	trans-2-Chloro-4-carboxymethylenebut-2-en-1,4-olide
R0277	2,4-Dichloro-cis,cis-muconate	dichloromuconate cycloisomerase	trans-2-Chlorodienelactone
r0275	2,4-Dichlorophenol	2,4-dichlorophenol hydroxylase	3,5-Dichlorocatechol
R03997	2,4-Dichlorophenol 	2,4-dichlorophenol 6-monooxygenase	3,5-Dichlorocatechol 
R05419	2,4-Dichlorophenoxyacetate	2,4-dichlorophenoxyacetate alpha-ketoglutarate dioxygenase	2,4-Dichlorophenol
R05505	2,4-Dichlorophenoxyacetate 	2,4-D dehalogenase	4-Chlorophenoxyacetate 
r0274	2,4-Dichlorophenoxyacetic acid	2,4-dichlorophenoxyacetate alpha-ketoglutarate dioxygenase	2,4-Dichlorophenol
r0280	2,4-Dichlorophenoxyacetic acid	2,4-dichlorophenoxyacetate reductive dehalogenase	4-Chlorophenoxyacetate
r0274	2,4-Dichlorophenoxyacetic acid	2,4-dichlorophenoxyacetate alpha-ketoglutarate dioxygenase	Glyoxylate
r0957	2,4-Dichlorotoluene	tetrachlorobenzene dioxygenase	4,6-Dichloro-3-methyl-cis-1,2-dihydroxycyclohexa-3,5-diene
r0122	2,4-Dihydroxy-6-(N'-ethyl)amino-1,3,5-triazine	2,4-dihydroxy-6-(N'-ethyl)amino-1,3,5-triazine ethylaminohydrolase	Cyanuric acid
r0122	2,4-Dihydroxy-6-(N'-ethyl)amino-1,3,5-triazine	2,4-dihydroxy-6-(N'-ethyl)amino-1,3,5-triazine ethylaminohydrolase	Ethyl amine
r1415	2,4-Dihydroxy-6-amino-1,3,5-triazine	N-isopropylammelide isopropylaminohydrolase	Cyanuric acid
r0370	2,4-Dihydroxy-hept-trans-2-ene-1,7-dioate	2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase	Pyruvate
r0370	2,4-Dihydroxy-hept-trans-2-ene-1,7-dioate	2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase	Succinic semialdehyde
r0628	2,4-Dihydroxylamino-6-nitrotoluene	No enzyme supplied	2-Amino-5-hydroxyl-4-hydroxylamino-6-nitrotoluene
r0467	2,4-Dihydroxylamino-6-nitrotoluene	NAD(P)H nitroreductase	4-Amino-2-hydroxylamino-6-nitrotoluene
R08016	2,4-Dihydroxylamino-6-nitrotoluene 	nitroreductase	4-Amino-2-hydroxylamino-6-nitrotoluene
r1069	2,4-Dinitrocyclohexanone	2,4-dinitrocyclohexanone hydrolase	4,6-Dinitrohexanoate
r1071	2,4-Dinitrophenol	hydride transferase 2	2,4-DNP Hydride Meisenheimer complex
r1543	2,4-Dinitrotoluene	NAD(P)H nitroreductase	2-Amino-4-nitrotoluene
r1501	2,4-Dinitrotoluene	2,4-dinitrotoluene dioxygenase	4-Methyl-5-nitrocatechol
r1544	2,4-Dinitrotoluene	NAD(P)H nitroreductase	4-Amino-2-nitrotoluene
r1068	2,4-DNP Hydride Meisenheimer complex	hydride transferase 1	2,4-Dinitrocyclohexanone
r0553	2,5-Dichloro-2,5-cyclohexadiene-1,4-diol	2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase	2,5-Dichlorohydroquinone
r0531	2,5-Dichloro-4-oxohex-2-enedioate	maleylacetate reductase	2-Chloro-3-oxoadipate
r0530	2,5-Dichloro-carboxymethylenebut-2-en-4-olide	dienelactone hydrolase	2,5-Dichloro-4-oxohex-2-enedioate
R06835	2,5-Dichloro-carboxymethylenebut-2-en-4-olide 	carboxymethylenebutenolidase	2,5-Dichloro-4-oxohex-2-enedioate
r0656	2,5-Dichloro-cis,cis-muconate	chloromuconate cycloisomerase	trans-2-Chlorodienelactone
r0554	2,5-Dichlorohydroquinone	2,5-dichlorohydroquinone reductive dechlorinase	Chlorohydroquinone
r0361	2,5-Dichlorohydroquinone 	chlorophenol 4-monooxygenase	5-Chloro-1,2,4-trihydroxybenzene
R05269	2,5-Dichlorohydroquinone 	2,5-dichlorohydroquinone reductive dehalogenase	Chlorohydroquinone 
r1443	2,5-Dihydroxypyridine	2,5-dihydroxypyridine 5,6-dioxygenase	Maleamate
r0428	2,5-Diketocamphane	camphor 1,2-monooxygenase	2-Oxo-delta3-4,5,5-trimethylcyclopentenylacetate
r1295	2,6,7-Trihydroxybenzothiazole	catechol 1,2-dioxygenase	4-[2-Carboxylatovinyl]-2-hydroxythiazole-5-carboxylate
R08030	2,6-Diamino-4-nitrotoluene	No Kegg enzyme supplied	2,4,6-Triaminotoluene
r0718	2,6-Dibromohydroquinone	2,6-dichloro-p-hydroquinone 1,2-dioxygenase	2-Bromomaleylacetate
r0547	2,6-Dibromophenol	chlorophenol 4-monooxygenase	2,6-Dibromohydroquinone
r1606	2,6-Dichlorobenzamide	2,6-dichlorobenzamide reductive dehalogenase	2-Chlorobenzamide
r1586	2,6-Dichlorobenzamide	amidase	2,6-Dichlorobenzoate
r1587	2,6-Dichlorobenzoate	2,6-dichlorobenzoate reductive dehalogenase	2-Chlorobenzoate
r1585	2,6-Dichlorobenzonitrile	nitrile hydratase	2,6-Dichlorobenzamide
R05408	2,6-Dichlorohydroquinone 	2,6-dichloro-p-hydroquinone 1,2-dioxygenase	2-Chloromaleylacetate 
R05445	2,6-Dichlorohydroquinone 	No Kegg enzyme supplied	6-Chlorobenzene-1,2,4-triol 
r0319	2,6-Dichlorohydroquinone (DiCH)	2,6-dichloro-p-hydroquinone 1,2-dioxygenase	2-Chloromaleylacetate
R05448	2,6-Dichlorophenol 	chlorophenol 4-monooxygenase	2,6-Dichlorohydroquinone
r0316	2,6-Dichlorophenol (2,6-DCP)	chlorophenol 4-monooxygenase	2,6-Dichlorohydroquinone (DiCH)
r1700	2,6-Diethyl-N-(methoxymethyl)aniline	2,6-diethyl-N-(methoxymethyl)aniline monooxygenase	2,6-Diethylaniline
r1697	2,6-Diethyl-N-(methoxymethyl)aniline	2,6-diethyl-N-(methoxymethyl)aniline dehydrogenase	7-Ethyl-3-methyl-2-methoxy-2,3-dihydroindole
r1700	2,6-Diethyl-N-(methoxymethyl)aniline	2,6-diethyl-N-(methoxymethyl)aniline monooxygenase	Formaldehyde
r1704	2,6-Diethyl-N-(methoxymethyl)aniline	No enzyme supplied	N-(2,6-Diethylphenyl)-methyleneamine
r1294	2,6-Dihydroxybenzothiazole	2,6-dihydroxybenzothiazole monooxygenase	2,6,7-Trihydroxybenzothiazole
r0205	2,6-Dihydroxycyclohexane-1-carboxyl-CoA	2,6-dihydroxycyclohexane-1-carboxyl-CoA dehydrogenase	6-Oxo-2-hydroxycyclohexane-1-carboxyl-CoA
r0482	2,6-Dihydroxypseudooxynicotine	2,6-dihydroxypseudooxynicotine hydrolase	4-Methylaminobutyrate
r0481	2,6-Dihydroxypseudooxynicotine	No enzyme supplied	2,6-Dihydroxy-N-methylmysosmine
r0482	2,6-Dihydroxypseudooxynicotine	2,6-dihydroxypseudooxynicotine hydrolase	2,6-Dihydroxypyridine
r0479	2,6-Dihydroxypyridine	2,6-dihydroxypyridine oxidase	2,3,6-Trihydroxypyridine
r0987	2,6-Dimethyl-5-methylene-3-oxo-heptanoyl-CoA	2,6-dimethyl-5-methylene-3-oxo-heptanoyl-CoA C-acetyltransferase	3-Isopropylbut-3-enoyl-CoA
r0987	2,6-Dimethyl-5-methylene-3-oxo-heptanoyl-CoA	2,6-dimethyl-5-methylene-3-oxo-heptanoyl-CoA C-acetyltransferase	Propanoyl-CoA
R08302	2,6-Dimethylaniline	No Kegg enzyme supplied	2-Amino-3-methylbenzoate
R08301	2,6-Dimethylaniline	No Kegg enzyme supplied	4-Hydroxy-2,6-dimethylaniline
R07683	2,6-Naphthalenedisulfonic acid 	Oxidoreductases; Acting on paired donors with incorporation of molecular oxygen; Miscellaneous	1,2-Dihydroxynaphthalene-6-sulfonate
r0472	2-Amino-4,6-dinitrotoluene	No enzyme supplied	2-Amino-4-nitrotoluene
r0474	2-Amino-4,6-dinitrotoluene	NAD(P)H nitroreductase	2,4-Diamino-6-nitrotoluene
r0473	2-Amino-4,6-dinitrotoluene	NAD(P)H nitroreductase	2,6-Diamino-4-nitrotoluene
R08044	2-Amino-4,6-dinitrotoluene 	nitroreductase	2,4-Diamino-6-nitrotoluene
R08045	2-Amino-4,6-dinitrotoluene 	nitroreductase	2,6-Diamino-4-nitrotoluene
r1546	2-Amino-4-nitrotoluene	NAD(P)H nitroreductase	2,4-Diaminotoluene
r0584	2-Amino-5-oxocyclohex-1-enecarboxyl-CoA	No enzyme supplied	1,4-Cyclohexanedione
r0584	2-Amino-5-oxocyclohex-1-enecarboxyl-CoA	No enzyme supplied	Coenzyme A
r0218	2-Aminobenzenesulfonate	2-aminobenzenesulfonate 2,3-dioxygenase	3-Sulfocatechol
r0578	2-Aminobenzoate	anthranilate 3-monooxygenase	2,3-Dihydroxybenzoate
r0341	2-Aminobenzoate	2-aminobenzoate-CoA ligase	2-Aminobenzoyl-CoA
r0577	2-Aminobenzoate	anthranilate 1,2-dioxygenase	Catechol
r0568	2-Aminobenzoyl-CoA	anthraniloyl-CoA monooxygenase	2-Amino-5-oxocyclohex-1-enecarboxyl-CoA
r0342	2-Aminobenzoyl-CoA	2-aminobenzoyl-CoA reductase	Benzoyl-CoA
r0457	2'-Aminobiphenyl-2,3-diol	2'-aminobiphenyl-2,3-diol 1,2-dioxygenase	2-Hydroxy-6-oxo-(2'-aminophenyl)-hexa-2E,4Z-dienoate
R05415	2'-Aminobiphenyl-2,3-diol 	2'-aminobiphenyl-2,3-diol 1,2-dioxygenase	2-Hydroxy-6-oxo-(2'-aminophenyl)-hexa-2,4-dienoate
r0305	2-Aminophenol	2-aminophenol 1,6-dioxygenase	2-Aminomuconate semialdehyde
R05383	2-Aminophenol	(hydroxyamino)benzene mutase	Hydroxylaminobenzene
R05405	2-Aminophenol 	2-aminophenol 1,6-dioxygenase	2-Aminomuconate semialdehyde
R07116	2-Bromoacetaldehyde	glutathione transferase	S-(Formylmethyl)glutathione 
r0542	2-Bromomaleylacetate	maleylacetate reductase	Maleylacetate
R03307	2-Carboxy-2,5-dihydro-5-oxofuran-2-acetate	4-carboxymuconolactone decarboxylase	2-Oxo-2,3-dihydrofuran-5-acetate
R03470	2-Carboxy-2,5-dihydro-5-oxofuran-2-acetate	3-carboxy-cis,cis-muconate cycloisomerase	3-Carboxy-cis,cis-muconate
r0791	2-Carboxy-2-hydroxy-8-carboxychromene	2-carboxy-2-hydroxy-8-carboxychromene isomerase	2-Hydroxy-3-carboxybenzalpyruvate
r0490	2-Carboxybenzaldehyde	2-carboxybenzaldehyde dehydrogenase	Phthalate
r1296	2-Carboxycyclohexylacetate	No enzyme supplied	Carbon Dioxide
R04259	2-Chloro-2,5-dihydro-5-oxofuran-2-acetate	chloromuconate cycloisomerase	3-Chloro-cis,cis-muconate
R04500	2-Chloro-2,5-dihydro-5-oxofuran-2-acetate	No Kegg enzyme supplied	cis-4-Carboxymethylenebut-2-en-4-olide
r1699	2-Chloro-2',6'-diethylacetanilide	2-chloro-2',6'-diethylacetanilide amidohydrolase	Chloroacetate
r1678	2-Chloro-2',6'-diethylacetanilide	2-chloro-2',6'-diethylactanilide dehydrogenase	1-Chloroacetyl-2,3-dihydro-7-ethylindole
r1699	2-Chloro-2',6'-diethylacetanilide	2-chloro-2',6'-diethylacetanilide amidohydrolase	2,6-Diethylaniline
r0966	2-Chloro-3-methyl-cis/trans-dienelactone	dienelactone hydrolase	3-Chloro-2-methylmaleylacetate
r0532	2-Chloro-3-oxoadipate	Enzyme record not found	Chloroacetate
R06855	2-Chloro-3-oxoadipate	No Kegg enzyme supplied	Chloroacetic acid
r0532	2-Chloro-3-oxoadipate	Enzyme record not found	Succinate
r1414	2-Chloro-4-hydroxy-6-amino-1,3,5-triazine	hydroxydechloroatrazine ethylaminohydrolase	2,4-Dihydroxy-6-amino-1,3,5-triazine
R06966	2-Chloro-4-hydroxy-6-amino-1,3,5-triazine 	hydroxydechloroatrazine ethylaminohydrolase	Ammelide 
r0961	2-Chloro-5-methyl-cis-dienelactone	dienelactone hydrolase	2-Chloro-5-methylmaleylacetate
r1537	2-Chloro-5-methylmaleylacetate	maleylacetate reductase	5-Methylmaleylacetate
r1605	2-Chlorobenzamide	amidase	2-Chlorobenzoate
r0632	2-Chlorobenzoate	halobenzoate 1,2-dioxygenase	Catechol
r1588	2-Chlorobenzoate	2-chlorobenzoate reductive dehalogenase	Benzoate
R01033	2-Chlorobenzoate 	2-chlorobenzoate 1,2-dioxygenase	Catechol 
r0111	2-Chloro-cis,cis-muconate	chloromuconate cycloisomerase	trans-4-Carboxymethylenebut-2-en-4-olide
r0002	2-Chloroethanol	quinoprotein alcohol dehydrogenase	Chloroacetaldehyde
R09128	2-Chloroethanol 	methanol dehydrogenase (cytochrome c)	Chloroacetaldehyde
R05285	2-Chloroethanol  	alcohol dehydrogenase (cytochrome c)	Chloroacetaldehyde
r0098	2-Chloromaleylacetate	maleylacetate reductase	Maleylacetate
R05355	2-Chloromaleylacetate 	maleylacetate reductase	2-Maleylacetate
r0725	2-Chloro-N-isopropylacetamide	No enzyme supplied	Carbon Dioxide
r0719	2-Chloro-N-isopropylacetanilide	2-chloro-N-isopropylacetanilide reductive dehalogenase	N-Isopropylacetanilide
r0724	2-Chloro-N-isopropylacetanilide	2-chloro-N-isopropylacetanilide 1,2-dioxygenase	2-Chloro-N-isopropylacetamide
r0724	2-Chloro-N-isopropylacetanilide	2-chloro-N-isopropylacetanilide 1,2-dioxygenase	Catechol
